"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00361207439737788,-0.918937246453381,0.589,0.95,1,"MRPS6"
0.00364287663921872,-1.85261822264307,0.221,0.65,1,"GBA2"
0.00365528838228947,3.93973143182415,0.158,0,1,"BBOX1"
0.00368369540710537,0.0681887266397836,0.979,0.85,1,"FTL"
0.00374877111392682,2.30176942261294,0.474,0.15,1,"CD47"
0.00383170091146823,3.56465597898574,0.168,0,1,"PLXDC2"
0.00383200241794588,-0.928425419312516,0.347,0.8,1,"FABP3"
0.00394190073825473,1.40754807720002,0.547,0.25,1,"GOLIM4"
0.00402083597656735,3.7194793818319,0.158,0,1,"RNF144B"
0.00407154457095706,3.29594652105487,0.137,0,1,"RNF111"
0.00412314420169145,0.922894307176154,0.758,0.6,1,"PPIB"
0.0041287662066294,1.9560376678631,0.337,0.1,1,"ANXA3"
0.00413294324671306,-4.30238709464111,0.011,0.25,1,"TSPYL5"
0.00425438276956804,3.99805073219955,0.189,0,1,"AP3D1"
0.00430571007052287,3.53346502530567,0.137,0,1,"SLC26A2"
0.00432428654228162,-2.18553142751384,0.116,0.5,1,"LPL"
0.00433873481254976,1.29729787099505,0.242,0.1,1,"TMEM30B"
0.00449678189208651,-0.463973073856089,0.832,0.9,1,"SLC12A3"
0.00454710069642434,0.689085027099151,0.768,0.5,1,"LDHA"
0.00456443114640026,-1.89618423146,0.116,0.45,1,"NMRAL1"
0.00466629368047254,3.53408802006424,0.179,0,1,"STX6"
0.00469067166316672,2.91849108882085,0.126,0,1,"ZNF160"
0.00472068021058973,-0.96114644050191,0.411,0.85,1,"BLVRB"
0.00479284347861453,0.953308278509256,0.779,0.6,1,"CALM1"
0.00501065101896983,-2.51980322990485,0.137,0.55,1,"CSRP1"
0.00510585446222912,-0.837374679488569,0.589,0.9,1,"UQCRC1"
0.00516965955246772,3.81327108059892,0.189,0,1,"ZNF677"
0.00517218256654303,3.06550543687176,0.274,0.05,1,"DOCK7"
0.00525168081519029,-3.26178051775171,0.032,0.3,1,"ZNF227"
0.00545494302168523,-3.31938583350444,0.011,0.15,1,"NATD1"
