"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.817570005901126,-0.0956361043895022,0.435,0.457,1,"TMEM258"
0.817844355382808,0.0342509395421002,0.124,0.117,1,"BTG3"
0.81786292664949,0.514254812030949,0.129,0.117,1,"MFHAS1"
0.817990055412988,-0.278383630018685,0.167,0.202,1,"HYAL1"
0.81810701731924,-0.480128585170689,0.12,0.138,1,"UBXN6"
0.818121996575393,0.105737783625886,0.1,0.096,1,"ANKRD26"
0.818357555072297,0.091098477777432,0.211,0.191,1,"LIPA"
0.818604094316269,0.279283072699551,0.12,0.106,1,"APOL2"
0.818616931305617,-0.11048017416148,0.33,0.34,1,"SMARCA5"
0.81870911734236,-0.346570936558468,0.134,0.149,1,"GIMAP2"
0.818737834549997,-0.174407545639439,0.187,0.202,1,"FYTTD1"
0.818744082140662,0.132683528697507,0.139,0.128,1,"DMXL1"
0.818818145123892,-0.177254201341348,0.249,0.277,1,"WWC3"
0.818972464531047,-0.067589673366216,0.196,0.234,1,"MRPL52"
0.819199453501484,-0.32295763706173,0.134,0.128,1,"PDCL"
0.819221408813305,0.410490098798432,0.124,0.106,1,"SIKE1"
0.819380240865278,-0.643300303291047,0.096,0.128,1,"ZC3H18"
0.819410085409509,0.118679484042003,0.249,0.234,1,"HERC1"
0.819465567325291,0.00318775399127563,0.191,0.202,1,"AIMP1"
0.819614261107339,-0.0311832846784681,0.144,0.138,1,"MTMR10"
0.819631214075453,0.429303790617001,0.187,0.17,1,"FAM89B"
0.81981341253119,0.141425463317602,0.129,0.117,1,"RBM7"
0.820034250614911,0.132293902491305,0.105,0.085,1,"OXSR1"
0.820262546217105,0.0588185768466921,0.22,0.213,1,"RALBP1"
0.820456977799755,-0.130608925123328,0.144,0.181,1,"ALYREF"
0.820721160331824,-0.00512838817836425,0.234,0.234,1,"ATP6V1E1"
0.820799136241179,0.0446843826281935,0.215,0.255,1,"BCAP29"
0.821040296070012,0.136472768628662,0.134,0.117,1,"MRPS31"
0.821360521572508,0.5423983440502,0.139,0.117,1,"NUP153"
0.821534376411185,-0.0135517057734764,0.134,0.117,1,"EPB41L3"
0.821882960127277,-0.451085369977848,0.12,0.149,1,"TSN"
0.82211808176342,-0.289079310519672,0.234,0.266,1,"DNAJB6"
0.822407887733503,0.407533111149208,0.1,0.085,1,"NBAS"
0.822722831343419,0.474702421060731,0.12,0.096,1,"THEM6"
0.822889746830775,0.35818935941885,0.1,0.085,1,"LTA4H"
0.82319029374619,0.289462970023993,0.11,0.096,1,"PTCD3"
0.823886358427325,-0.132198411368386,0.431,0.479,1,"YWHAH"
0.823924800205198,0.449768345018148,0.1,0.085,1,"AFG3L2"
0.824479494635035,0.397755830815808,0.182,0.16,1,"HOXB2"
0.824890870206512,-0.352334519580411,0.1,0.117,1,"HSPA4"
0.825236313749377,0.265444356480322,0.124,0.117,1,"ACADM"
0.825963081794665,0.023232201046182,0.129,0.128,1,"ATE1"
0.826079071006823,0.081188819538271,0.105,0.096,1,"EFHD2"
0.826302787350134,0.155530753325238,0.172,0.16,1,"RMND5A"
0.826482896734836,-0.307363867342929,0.244,0.287,1,"KRAS"
0.827098799347657,-0.0733597133858184,0.598,0.66,1,"WSB1"
0.827570876588797,0.0606423321831485,0.23,0.213,1,"CLCN3"
0.827811246832359,-0.293830158795703,0.158,0.191,1,"TOB2"
0.828152364319,-0.145890498088244,0.129,0.149,1,"SBNO1"
0.828882160609424,-0.0994537162552505,0.177,0.17,1,"SSBP4"
0.828910661877918,-0.0108278111002846,0.124,0.117,1,"R3HCC1"
0.828916439787966,-0.0291704662353418,0.191,0.234,1,"BOC"
0.828941775289006,-0.244571121353818,0.124,0.138,1,"SAT2"
0.829051175626723,-0.168829749906142,0.148,0.149,1,"TXNL4A"
0.829398011033368,0.144259610494835,0.115,0.096,1,"HTT"
0.82951995089339,0.243323049463939,0.115,0.096,1,"NOLC1"
0.829791573399495,0.109114518261381,0.081,0.106,1,"ZNF511"
0.829971584883315,0.0160538084103261,0.947,0.947,1,"IGFBP7"
0.829977036591817,0.0917453804503502,0.158,0.17,1,"PRKACA"
0.830082632552368,-0.0497871533146524,0.1,0.096,1,"MRPL47"
0.830115328134757,-0.233218977547206,0.091,0.117,1,"SERTAD3"
0.830172692270559,-0.381964609956327,0.091,0.117,1,"MANSC1"
0.830403441633085,-0.539662428944481,0.1,0.128,1,"DYNC1LI1"
0.830630860593408,0.053851648167254,0.091,0.117,1,"SNAPIN"
0.830746281198297,0.0254150189023337,0.139,0.138,1,"CAPN1"
0.830805093980946,-0.291165717065216,0.096,0.128,1,"AMFR"
0.831213985728858,0.100280726556376,0.172,0.16,1,"CIR1"
0.83134827891742,-0.112755301585149,0.512,0.543,1,"NUCKS1"
0.831485555402076,-0.00649565570183652,0.636,0.649,1,"FAM167B"
0.831762493414746,0.152235767868188,0.1,0.085,1,"DGCR2"
0.831964011508039,0.144885616761907,0.354,0.34,1,"PAPOLA"
0.832058974574134,-0.0170579032450591,0.813,0.819,1,"ITGB1"
0.832184301405786,0.134800644284312,0.172,0.149,1,"ABHD2"
0.832323846532621,-0.0686377897582837,0.129,0.117,1,"AQR"
0.832449968153431,-0.133109040375904,0.148,0.149,1,"PPIP5K2"
0.832597208910927,0.169734903133965,0.153,0.138,1,"ARHGAP17"
0.832826402593446,-0.114738698390211,0.598,0.67,1,"RHOC"
0.832966400267705,-0.0472732834579511,0.206,0.202,1,"VAMP8"
0.83309964962014,0.133237309628089,0.11,0.096,1,"MVB12A"
0.833931920073141,-0.0905083235555971,0.167,0.16,1,"PPWD1"
