"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00437607588381347,2.17816613423812,0.284,0.049,1,"PCDH18"
0.00440427839228101,2.42451230420057,0.269,0.049,1,"SELENOT"
0.00447581054076098,-3.17613364026699,0.06,0.293,1,"ERRFI1"
0.00450385350946796,-5.00437505480005,0.015,0.22,1,"PROCR"
0.00455557561045437,2.79246760527765,0.209,0.024,1,"UQCC3"
0.00458194788550613,-4.19339598169796,0.045,0.268,1,"CXCL14"
0.00460212740755993,4.51404143824019,0.119,0,1,"NUP62"
0.00462202168912734,4.13728387324721,0.104,0,1,"VAMP8"
0.00467072403349988,1.62498986478113,0.418,0.171,1,"LNPEP"
0.00481917394241747,3.84655399496659,0.224,0.024,1,"CBL"
0.00484735314444433,1.24095197319046,0.537,0.244,1,"MRPS21"
0.00485706102450533,4.83293720234868,0.134,0,1,"ATF7IP2"
0.00487546533138134,2.12915230076064,0.239,0.049,1,"EGFL7"
0.00488024653641267,-3.21062453612058,0.03,0.22,1,"SLC27A5"
0.00490648262591932,1.40617491460872,0.388,0.122,1,"MAP3K20"
0.00491802483002843,2.04599976811097,0.313,0.073,1,"NSD3"
0.00493171811623058,4.32505098085482,0.104,0,1,"MZT1"
0.00497070081198813,1.02709087070711,0.463,0.195,1,"CLK1"
0.00509032782682844,1.48514401732058,0.328,0.098,1,"ATP5MC1"
0.00512164787388505,1.24779704146262,0.642,0.366,1,"TM4SF1"
0.00523164326005838,5.17455481469638,0.134,0,1,"UCKL1"
0.00523735347261763,2.55819936359323,0.313,0.073,1,"GNAI1"
0.00530527112500737,-2.93281637346562,0.03,0.22,1,"WDR45"
0.00534403314153742,1.01820297494522,0.463,0.22,1,"MSRB3"
0.00534761158344851,4.30416658682065,0.104,0,1,"KIAA0753"
0.0053788432731943,2.56095050103911,0.194,0.024,1,"FGD6"
0.00539107470767236,4.8095435727644,0.119,0,1,"RASSF9"
0.00539746780259411,4.49530156133395,0.119,0,1,"IGIP"
