"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","CellType","Condition"
"R-HSA-9031628","NGF-stimulated transcription",27,-0.82222479351193,-2.47611636526129,5.59627638344281e-10,7.15763749442335e-07,7.04541742589221e-07,251,"tags=44%, list=3%, signal=43%","NAB2/SRF/TRIB1/FOS/JUNB/EGR1/SGK1/VGF/FOSB/ARC/FOSL1/EGR2","C_TAL","DKD_vs_Healthy"
"R-HSA-187037","Signaling by NTRK1 (TRKA)",81,-0.561668307458476,-2.12174154192631,9.67566731878787e-07,0.000412505950024323,0.000406038530290186,1323,"tags=40%, list=17%, signal=33%","RALA/ID4/IRS2/KRAS/MAPK13/NAB1/AP2A1/MEF2A/DUSP6/PPP2CB/RIT1/CRKL/MAPK7/JUND/PPP2CA/SHC1/PLCG1/DUSP3/CRK/NAB2/SRF/RAPGEF1/TRIB1/FOS/JUNB/EGR1/SGK1/VGF/FOSB/ARC/FOSL1/EGR2","C_TAL","DKD_vs_Healthy"
"R-HSA-166520","Signaling by NTRKs",86,-0.547113096728942,-2.08761254232754,9.64717040001228e-07,0.000412505950024323,0.000406038530290186,1327,"tags=38%, list=17%, signal=32%","NELFB/RALA/ID4/IRS2/KRAS/MAPK13/NAB1/AP2A1/MEF2A/DUSP6/PPP2CB/RIT1/CRKL/MAPK7/JUND/PPP2CA/SHC1/PLCG1/DUSP3/CRK/NAB2/SRF/RAPGEF1/TRIB1/FOS/JUNB/EGR1/SGK1/VGF/FOSB/ARC/FOSL1/EGR2","C_TAL","DKD_vs_Healthy"
"R-HSA-198725","Nuclear Events (kinase and transcription factor activation)",41,-0.663748276474467,-2.19950577084518,2.48236519744641e-06,0.00079373627188349,0.000781291783196291,1037,"tags=49%, list=14%, signal=42%","NAB1/MEF2A/DUSP6/PPP2CB/MAPK7/JUND/PPP2CA/DUSP3/NAB2/SRF/TRIB1/FOS/JUNB/EGR1/SGK1/VGF/FOSB/ARC/FOSL1/EGR2","C_TAL","DKD_vs_Healthy"
"R-HSA-6794361","Neurexins and neuroligins",18,-0.76268931686449,-2.0765226290152,6.70018872553828e-05,0.0171390827599269,0.0168703699278816,1407,"tags=67%, list=18%, signal=55%","SHANK2/PDLIM5/LIN7C/LIN7A/EPB41L3/SYT7/LIN7B/DLGAP4/HOMER1/GRM1/STXBP1/SYT1","C_TAL","DKD_vs_Healthy"
