"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","CellType","Condition"
"R-HSA-1474244","Extracellular matrix organization",98,0.537397987041471,2.01907371079734,1.28435891173536e-06,0.00163370453572738,0.00157367765606312,1644,"tags=41%, list=21%, signal=33%","TIMP1/TIMP2/COL4A1/ACTN1/SNTB2/LAMC2/CD44/ITGB4/PHYKPL/CD47/ITGB8/ITGB6/SGCE/ITGA2/UTRN/ICAM3/MMP7/HTRA1/ITGA1/TRAPPC4/ITGA3/COL4A4/SDC2/PLOD2/ITGB1/COL27A1/ADAM10/PRKCA/COL18A1/ADAM17/PPIB/CAST/CD151/F11R/PLOD3/P4HB/COL1A2/SGCB/ADAM9/FURIN","DCT","DKD_vs_Healthy"
